num_rows,num_columns,num_numeric_columns,num_string_columns,null_ratio_mean,null_ratio_max,null_ratio_std,num_high_null_columns,avg_unique_ratio,min_unique_ratio,num_constant_columns,num_mixed_type_columns,avg_string_length_variance,max_string_length_variance,avg_skewness,avg_kurtosis,empty_row_ratio,label,source,timestamp
117223,11,1,10,0.4270609320386241,1.0,0.43852401504668403,4,0.28448342048915315,8.53074908507716e-6,4,1,6.547359804052364,43.89062665286317,3.4486742531817334,9.895603140216835,0.0,0,portugal.csv_b2,2026-05-03T05:43:59.520576+00:00
109359,11,6,5,0.021111451940190314,0.022183816604028933,0.0006157253286383069,0,0.3788872179951104,0.000018288389615852376,0,0,0.0,0.0,2.041588808732604,28.725635065118876,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b42,2026-05-03T05:43:05.643671+00:00
781,7,5,2,0.0,0.0,0.0,0,0.7942198646423998,0.0012804097311139564,1,0,0.0,0.0,1.8106102220171665,26.43639752866227,0.0,1,QRVO_data.csv_b1,2026-05-03T05:44:07.624606+00:00
112984,11,1,10,0.48138835426415966,1.0,0.39868098036276706,4,0.28365721936493016,8.850810734263259e-6,4,1,6.255199122304622,38.903370438744496,5.065335354696892,23.66326642284349,0.000035403242937053036,0,portugal.csv_b22,2026-05-03T05:43:59.520576+00:00
100000,11,2,9,0.5039936363636364,1.0,0.4768985411875118,6,0.2968281818181818,0.00001,5,0,3.008611742176018,14.29692714917149,0.7575530207327177,0.17586251519370877,0.0,1,germany.csv_b11,2026-05-03T05:43:26.711484+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.21243545454545457,0.00001,5,0,0.0,0.0,2.743195418468547,23.062514912803824,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b10,2026-05-03T05:43:05.643671+00:00
1259,7,1,6,0.03494837172359015,0.04209690230341541,0.004245611468028982,0,0.7530920231476228,0.0015885623510722795,0,0,0.12230611907141509,0.2511372804252175,0.24316691431496093,-0.537229980983045,0.0,0,FMC_data.csv_b1,2026-05-03T05:42:48.574392+00:00
111674,11,6,5,0.0,0.0,0.0,0,0.42981112230892843,8.954635814961405e-6,5,0,0.0,0.0,1.6466286443960165,23.621704257707137,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b47,2026-05-03T05:43:05.643671+00:00
100000,11,4,7,0.37258727272727277,1.0,0.47507514600019585,4,0.26027,0.00001,4,1,9.11445906118064,36.29153051690517,0.3811774191485001,-0.3652851435234263,0.0,1,france.csv_b38,2026-05-03T05:42:49.598536+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.8093725178713264,0.0007942811755361397,1,0,0.0,0.0,0.8722616785173036,3.8870901603845267,0.0,1,CF_data.csv_b1,2026-05-03T05:43:04.566321+00:00
100000,7,5,2,0.0,0.0,0.0,0,0.21388857142857143,0.0047,0,0,0.40191662866628675,0.4305359132591326,6.899636358385389,79.23404905563575,0.0,1,prices.csv_b1,2026-05-03T05:42:48.663716+00:00
100000,11,2,9,0.45454545454545453,1.0,0.49792959773196915,5,0.2751854545454545,0.00001,5,0,3.493158107836634,17.67613117891179,-0.6571727966480754,0.5543275035769246,0.0,1,germany.csv_b21,2026-05-03T05:43:26.711484+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.31597363636363635,0.00001,5,0,0.0,0.0,2.061717318604154,49.500816453881534,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b38,2026-05-03T05:43:05.643671+00:00
10768,34,11,21,0.12795537977449523,1.0,0.31504164458164835,5,0.042413250589983395,0.00009286775631500742,10,0,1308.6908030989198,23691.36284607147,-1.0979423994863906,12.906946374193668,0.0,0,nasa_space_weather_data_78fb8a3e.csv_b1,2026-05-03T05:43:26.094334+00:00
3769,2,1,1,0.0,0.0,0.0,0,0.5003979835500133,0.0007959671000265323,0,1,5.4936635273003205,5.4936635273003205,-0.6751494909634416,-1.3333768673216753,0.0,1,elliptic_txs_classes.csv_b3,2026-05-03T05:43:24.015615+00:00
100000,11,3,8,0.45582000000000006,1.0,0.49678108989043374,5,0.2608481818181818,0.00001,5,1,3.197062701564515,25.159379343793436,0.32607392207837854,-1.0654568315650295,0.0,1,spain.csv_b12,2026-05-03T05:43:44.408777+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7005559968228753,0.0007942811755361397,1,0,0.0,0.0,0.63668817163049,1.9248517671133212,0.0,1,INTC_data.csv_b1,2026-05-03T05:43:05.376476+00:00
112012,11,2,9,0.4706703502546805,1.0,0.48322658453871836,5,0.234649371982872,8.927614898403743e-6,5,2,1.7104826130788395,14.851780261805601,-0.24380510768710062,4.265540866333957,0.0,0,spain.csv_b6,2026-05-03T05:43:44.408777+00:00
107834,11,2,9,0.4009150428183386,1.0,0.45779377311822694,4,0.2667804217593709,9.273512992191702e-6,4,2,8.302993948039811,51.69173913386876,3.0875565516498904,7.7079750349943525,0.0,0,portugal.csv_b36,2026-05-03T05:43:59.520576+00:00
100000,11,3,8,0.12232909090909093,0.12427,0.0011022328952503193,0,0.38656727272727276,0.00002,0,0,0.09584502785127305,0.5965236549473639,-0.07664750675389541,-0.9256611899460591,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b34,2026-05-03T05:43:05.643671+00:00
110851,7,5,2,0.11333102220870488,0.11755419436901787,0.0023969485820788234,0,0.17672113274318035,0.0035452995462377426,0,0,0.29899333810496564,0.4302393385272704,1.9844375269050538,48.01473520583574,0.0,0,prices.csv_b5,2026-05-03T05:42:48.663716+00:00
1259,7,2,5,0.06819471235674572,0.07386814932486101,0.003759909571265384,0,0.7258595257006695,0.0015885623510722795,0,0,0.15532675561690348,0.32901891209446477,-0.22128482720434794,10.764431663239773,0.0,0,JNJ_data.csv_b1,2026-05-03T05:43:03.539525+00:00
23054,20,14,6,0.13726902056042337,0.1465255487117203,0.005027482459342592,0,0.12831395853214195,0.00008675284115554784,0,0,0.0,0.0,-0.3697132293966474,8.397678557736834,0.0,0,weather_archive_jena_0bd4ce52.csv_b5,2026-05-03T05:43:00.822106+00:00
100000,11,2,9,0.3975454545454546,1.0,0.4629661372333762,4,0.3687345454545455,0.00001,4,1,6.91621011289694,38.74697577224756,-0.010665381188121437,-0.1257900284177651,0.0,1,portugal.csv_b16,2026-05-03T05:43:59.520576+00:00
123539,11,1,10,0.45454545454545453,1.0,0.49792959773196915,5,0.2211587213165662,8.094609799334623e-6,5,0,2.151947720681451,13.008315355885193,-7.362833247166648,52.22063554449651,0.0,0,germany.csv_b25,2026-05-03T05:43:26.711484+00:00
100000,11,2,9,0.45454545454545453,1.0,0.49792959773196915,5,0.27713727272727273,0.00001,5,0,3.497728453362311,17.609359928699284,-0.5180813011667682,-0.28837399527873253,0.0,1,germany.csv_b42,2026-05-03T05:43:26.711484+00:00
1078,12,3,9,0.03161719233147805,0.03896103896103896,0.0044239035027286615,0,0.2787569573283859,0.0037105751391465678,0,0,34.515273572462405,93.66791502110853,-1.1559879918898193,6.532130514101724,0.0,0,rollercoaster_clean.csv_b1,2026-05-03T05:43:04.457355+00:00
1350,7,5,2,0.0,0.0,0.0,0,0.6831746031746032,0.0007407407407407407,1,0,0.0,0.0,-6.1714451237582235,47.904545294589205,0.0,0,NFX_data.csv_b1,2026-05-03T05:43:00.773651+00:00
100000,11,2,9,0.45454545454545453,1.0,0.49792959773196915,5,0.2752463636363637,0.00001,5,1,3.1588584524734133,14.167888156381563,0.05356657364422479,-0.457950722119139,0.0,1,germany.csv_b31,2026-05-03T05:43:26.711484+00:00
100000,11,6,5,0.08919181818181818,0.09353,0.0022826452684303806,0,0.18065454545454543,0.00002,0,0,0.0,0.0,1.3448395214464106,60.04867095309644,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b13,2026-05-03T05:43:05.643671+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.8033586746851242,0.0007942811755361397,1,0,0.0,0.0,0.6930669227485334,1.4383787496314313,0.0,1,UNP_data.csv_b1,2026-05-03T05:42:49.419144+00:00
100000,11,2,9,0.3976118181818182,1.0,0.46290225901014365,4,0.36867727272727274,0.00001,4,2,6.901692602700681,38.50340643471778,-0.0009427456652156274,-0.3702749740522957,0.0,1,portugal.csv_b30,2026-05-03T05:43:59.520576+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.10380636363636365,0.00001,5,0,0.0,0.0,4.569504748192764,139.20792225384,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b6,2026-05-03T05:43:05.643671+00:00
118758,11,2,9,0.06064969403018208,0.06205055659408208,0.0009064751967234769,0,0.12849737204307002,0.00001684097071355193,0,0,0.04526170681834434,0.136544942704316,0.33700769070290715,56.24884505521065,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b20,2026-05-03T05:43:05.643671+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.5180536363636363,0.00001,5,0,0.0,0.0,1.091807505301764,17.872051960346184,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b49,2026-05-03T05:43:05.643671+00:00
1392,7,0,7,0.0,0.0,0.0,0,0.6252052545155993,0.0007183908045977011,1,0,0.12353946139798541,0.266037003065685,0.0,0.0,0.0,0,UNM_data.csv_b1,2026-05-03T05:43:44.260069+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7931464881425166,0.0007942811755361397,1,0,0.0,0.0,1.0479644061423514,2.029599672557406,0.0,1,APH_data.csv_b1,2026-05-03T05:43:26.636125+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.22861727272727272,0.00001,5,0,0.0,0.0,2.939054495627967,101.98386987058961,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b12,2026-05-03T05:43:05.643671+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.8265062975150347,0.0007942811755361397,1,0,0.0,0.0,1.667499104932779,23.368905921995218,0.0,1,TDG_data.csv_b1,2026-05-03T05:43:25.061538+00:00
100000,11,2,9,0.36363636363636365,1.0,0.48104569292083466,4,0.2712409090909091,0.00001,5,1,1.526366050771619,12.89874087180872,-0.7345707368716297,0.10924198085467318,0.0,1,germany.csv_b4,2026-05-03T05:43:26.711484+00:00
100000,11,2,9,0.36363636363636365,1.0,0.48104569292083466,4,0.27322,0.00001,5,2,1.4657915456932347,12.152416675766757,0.07869415409504017,-0.871078096636209,0.0,1,germany.csv_b2,2026-05-03T05:43:26.711484+00:00
100000,11,4,7,0.36500636363636363,1.0,0.4800285033634173,4,0.2696690909090909,0.00001,4,1,8.155137761667529,34.46709315483156,1.0309929129786175,2.4616252715226787,0.0,1,france.csv_b50,2026-05-03T05:42:49.598536+00:00
1474,7,1,6,0.08955223880597016,0.09701492537313433,0.007013007371632311,0,0.6202752471409188,0.0013568521031207597,0,0,0.19516240098818716,0.3914553476101974,0.6940837802916381,-0.14725303911354226,0.0,0,APH_data.csv_b1,2026-05-03T05:43:26.636125+00:00
1392,7,5,2,0.1271551724137931,0.14295977011494254,0.008688838459982239,0,0.6253078817733989,0.0014367816091954023,0,0,0.0,0.0,0.9488968598205837,9.405873758564624,0.0,0,CVS_data.csv_b1,2026-05-03T05:43:23.520860+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.41160545454545444,0.00001,5,0,0.0,0.0,1.1978417492659792,11.934797119912664,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b31,2026-05-03T05:43:05.643671+00:00
100000,11,1,10,0.5166718181818182,1.0,0.4412167238818785,5,0.22502545454545456,0.00001,5,2,2.5050856697910957,24.340233075241894,0.37651213874647455,-1.179152962570163,0.00001,0,spain.csv_b35,2026-05-03T05:43:44.408777+00:00
117694,11,2,9,0.5195769615196264,1.0,0.41695678339149117,5,0.20507108572770372,8.496609852668785e-6,4,2,3.5028438883238047,17.970909056531124,-1.9284930279976251,1.8895630682039282,0.00001699321970533757,0,germany.csv_b6,2026-05-03T05:43:26.711484+00:00
100000,11,2,9,0.3831727272727273,1.0,0.4662780764559611,4,0.25645818181818186,0.00001,4,1,1.527909151570126,12.913492378379054,-4.604375610578602,19.20415987285779,0.0,0,germany.csv_b4,2026-05-03T05:43:26.711484+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7364121184613639,0.0007942811755361397,1,0,0.0,0.0,1.9491013369841717,15.653669655819888,0.0,1,WMT_data.csv_b1,2026-05-03T05:44:06.543088+00:00
113005,11,4,7,0.43336055122259265,1.0,0.42849833899053713,4,0.19851655799622703,8.849165966107695e-6,4,1,9.600398632763087,43.11842629470746,-0.6629530505702066,9.524652396117972,0.0,0,france.csv_b2,2026-05-03T05:42:49.598536+00:00
100000,11,4,7,0.37446,1.0,0.47403030934932644,4,0.26203181818181814,0.00001,4,0,9.495342307637726,34.96196945159705,0.3586505846300389,-0.8546737912929313,0.0,1,france.csv_b35,2026-05-03T05:42:49.598536+00:00
1259,7,3,4,0.0,0.0,0.0,0,0.753205491886985,0.0007942811755361397,1,0,0.14312814192503953,0.3208390841900163,-6.38398575816484,39.8717307256695,0.0,0,DAL_data.csv_b1,2026-05-03T05:42:49.479379+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.17853727272727274,0.00001,5,0,0.0,0.0,2.210443746447677,56.28333173308721,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b26,2026-05-03T05:43:05.643671+00:00
1503,7,3,4,0.07746411938028705,0.09048569527611444,0.008030290404100153,0,0.5461458036308335,0.0013306719893546241,0,0,0.03889515741827583,0.11164630797694519,1.2596053882198717,12.514957850029466,0.0,0,WFC_data.csv_b1,2026-05-03T05:43:00.657343+00:00
100000,11,2,9,0.45454545454545453,1.0,0.49792959773196915,5,0.27712000000000003,0.00001,5,0,3.0491191556582233,13.670370453704535,0.9712827675198903,-0.07491164230161007,0.0,1,germany.csv_b36,2026-05-03T05:43:26.711484+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7365255872007263,0.0007942811755361397,1,0,0.0,0.0,0.4710762273645006,1.1190897250523597,0.0,1,NEM_data.csv_b1,2026-05-03T05:43:26.663479+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.6433677521842732,0.0007942811755361397,1,0,0.0,0.0,1.2146710527860862,1.7109490482873035,0.0,1,ARNC_data.csv_b1,2026-05-03T05:43:03.724477+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7740837399296493,0.0007942811755361397,1,0,0.0,0.0,0.20021663867830314,0.3258113914676805,0.0,1,BXP_data.csv_b1,2026-05-03T05:44:07.659427+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.6888687166685579,0.0007942811755361397,1,0,0.0,0.0,0.6739149918917724,3.3527158721978565,0.0,1,FAST_data.csv_b1,2026-05-03T05:42:48.379787+00:00
110503,1,0,1,0.06603440630571115,0.06603440630571115,0.0,0,0.8365202754676344,0.8365202754676344,0,0,95.09497585918778,95.09497585918778,0.0,0.0,0.06603440630571115,0,online_retail_II_2009_2010.csv_b3,2026-05-03T05:43:04.619896+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.47998727272727265,0.00001,5,0,0.0,0.0,1.665087208727294,24.438196887630188,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b47,2026-05-03T05:43:05.643671+00:00
116220,11,2,9,0.46124825957040727,1.0,0.4074008441811906,4,0.18580278781621062,8.604371020478403e-6,4,0,8.541867718046205,40.62691549369039,-0.14937660670961614,-1.1515294546097001,0.0,0,france.csv_b13,2026-05-03T05:42:49.598536+00:00
100000,11,4,7,0.36982727272727267,1.0,0.4767449558123945,4,0.2509718181818182,0.00001,4,1,4.9127329092847765,21.89134138710366,0.533749656787304,-0.44914018790842924,0.0,1,france.csv_b28,2026-05-03T05:42:49.598536+00:00
456,29,11,16,0.1413339382940109,1.0,0.3232156345689907,4,0.2703418027828191,0.0021929824561403508,7,0,2520.917179442785,32429.904757085016,0.7736665913630485,1.841933302554285,0.0,1,cme_events_geoeffective.csv_b1,2026-05-03T05:43:24.841849+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7925791444457052,0.0007942811755361397,1,0,0.0,0.0,1.6487707455318439,4.57129296367753,0.0,1,ADSK_data.csv_b1,2026-05-03T05:43:00.684003+00:00
20522,43,33,10,0.23687228453639086,0.6796121235747004,0.20437453129140012,4,0.169472126339742,0.00009745638826625085,0,0,5.357866206895015,14.733921832868509,2.676441359492656,19.937304065311814,0.0,0,tmd_dataset___5_seconds_sliding_window_0e231c97.csv_b1,2026-05-03T05:43:43.469554+00:00
107834,11,0,11,0.3655450212194838,1.0,0.4796386909012621,4,0.24165931811015923,9.273512992191702e-6,4,0,3.945335353115661,26.720096623974364,0.0,0.0,0.0,0,france.csv_b26,2026-05-03T05:42:49.598536+00:00
100000,19,4,15,0.10204684210526316,0.99853,0.2513288153427829,1,0.1868426315789474,0.00002,0,0,6.5890914807259415,49.214928001680015,-0.8781202459428199,120.5881045531581,0.0,0,2020_opens_athletes.csv_b1,2026-05-03T05:44:06.618169+00:00
105778,20,14,6,0.0,0.0,0.0,0,0.07877772315604378,9.453761651761235e-6,5,0,0.0,0.0,0.3798699424725195,0.7444274316211734,0.0,0,weather_archive_jena_0bd4ce52.csv_b2,2026-05-03T05:43:00.822106+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7735163962328379,0.0007942811755361397,1,0,0.0,0.0,0.8585157687125221,7.953729548764086,0.0,1,AXP_data.csv_b1,2026-05-03T05:43:04.494178+00:00
100000,11,4,7,0.3677527272727273,1.0,0.4781011233675249,4,0.2634772727272727,0.00001,4,1,8.669203250350192,34.308831232212306,0.4042321753447389,1.0980517693366987,0.0,1,france.csv_b33,2026-05-03T05:42:49.598536+00:00
284,3,1,2,0.0,0.0,0.0,0,0.5938967136150235,0.09154929577464789,0,1,28.939979097198034,32.62797989349525,9.87916833076138,106.02049771018824,0.0,0,informations_country.csv_b1,2026-05-03T05:44:07.633873+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.8165210484511517,0.0007942811755361397,1,0,0.0,0.0,1.0401099221377281,10.51026733575984,0.0,1,GD_data.csv_b1,2026-05-03T05:43:05.403442+00:00
100000,11,2,9,0.3973636363636364,1.0,0.4630503946317237,4,0.3691209090909091,0.00001,4,1,6.947624581446956,38.93556390442748,0.00431229717731918,-0.3744691935373996,0.0,1,portugal.csv_b25,2026-05-03T05:43:59.520576+00:00
100000,11,2,9,0.5454545454545454,1.0,0.49792959773196915,6,0.27357363636363635,0.00001,6,0,1.2443672898395652,10.877412166021662,-0.1086386978671893,-1.082904440344507,0.0,1,germany.csv_b13,2026-05-03T05:43:26.711484+00:00
110386,11,3,8,0.4575679063385838,1.0,0.4952550383364507,5,0.2411685935139996,9.059119815918686e-6,5,2,4.6382449504377155,36.699378949141995,-0.42122238221152913,-1.0249539486556902,0.0,0,spain.csv_b3,2026-05-03T05:43:44.408777+00:00
100000,11,3,8,0.4559018181818182,1.0,0.4967083889662238,5,0.2588545454545455,0.00001,5,1,2.3322196101336012,18.189005969959698,0.16222464705629447,1.1574486140609082,0.0,1,spain.csv_b48,2026-05-03T05:43:44.408777+00:00
100000,19,9,10,0.1191463157894737,0.99897,0.27839024348093444,3,0.23428947368421055,0.00002,0,0,9.603552964334359,53.38619232552326,3.0165004992026327,108.99309713755179,0.0,1,2020_opens_athletes.csv_b2,2026-05-03T05:44:06.618169+00:00
100000,11,4,7,0.36452909090909086,1.0,0.4803786757331903,4,0.2711372727272728,0.00001,4,1,7.4383758263777935,27.539403991539924,1.320841039265485,3.521684477422799,0.0,1,france.csv_b4,2026-05-03T05:42:49.598536+00:00
100000,11,4,7,0.36701636363636364,1.0,0.47860319771132337,4,0.2599354545454546,0.00001,4,0,8.594987322809578,31.668511667771135,0.9265825975473533,2.254355360725071,0.0,1,france.csv_b16,2026-05-03T05:42:49.598536+00:00
1521,7,3,4,0.0,0.0,0.0,0,0.6862026862026862,0.0006574621959237344,1,0,0.13583774525070072,0.28746496418561196,1.9834309382974655,22.976124389953455,0.0,0,MHK_data.csv_b1,2026-05-03T05:42:49.501174+00:00
100000,20,14,6,0.0,0.0,0.0,0,0.08063300000000001,0.00001,5,0,0.0,0.0,0.5250889977582791,0.8776693428076244,0.0,1,weather_archive_jena_0bd4ce52.csv_b3,2026-05-03T05:43:00.822106+00:00
100000,11,2,9,0.44622545454545454,1.0,0.42547974275812556,4,0.3416090909090909,0.00001,4,1,6.940639897237785,38.69557933685188,0.000226738935343751,-0.3630833987700075,0.0,0,portugal.csv_b13,2026-05-03T05:43:59.520576+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.8067627368659933,0.0007942811755361397,1,0,0.0,0.0,2.100554110208484,42.303158911297835,0.0,1,CXO_data.csv_b1,2026-05-03T05:43:44.352150+00:00
100000,11,3,8,0.45459818181818185,1.0,0.4978814901308101,5,0.2722227272727273,0.00001,5,2,3.012918750225001,23.56014610986109,-0.312237715121044,-0.9966771188538094,0.0,1,spain.csv_b21,2026-05-03T05:43:44.408777+00:00
1259,7,5,2,0.0,0.0,0.0,0,0.7275615567911041,0.0007942811755361397,1,0,0.0,0.0,0.09669293177432534,2.816035768763894,0.0,1,AIG_data.csv_b1,2026-05-03T05:43:00.747815+00:00
100000,11,3,8,0.4550154545454545,1.0,0.49750258348097837,5,0.27352545454545457,0.00001,5,2,2.7761898972864723,21.601800795507952,-1.4028355282676934,23.028659221255968,0.0,1,spain.csv_b20,2026-05-03T05:43:44.408777+00:00
113058,11,4,7,0.4066569210654547,1.0,0.44872334292080107,4,0.204836133987543,8.845017601585028e-6,4,1,9.466410938910684,39.928886157024145,0.8277574496049536,0.4357656451310893,0.0,0,france.csv_b11,2026-05-03T05:42:49.598536+00:00
1259,7,5,2,0.03699080903211165,0.04130262112787927,0.0032293769365159893,0,0.7776012708498808,0.0015885623510722795,0,0,0.0,0.0,-4.223040062623459,51.0155214016589,0.0,0,WHR_data.csv_b1,2026-05-03T05:43:24.163160+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.42840818181818174,0.00001,5,0,0.0,0.0,2.420773118380192,56.7980777430079,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b39,2026-05-03T05:43:05.643671+00:00
20551,20,14,6,0.0,0.0,0.0,0,0.15780740596564646,0.00004865943263101552,5,0,0.0,0.0,0.4991370675432359,0.8492275712016978,0.0,1,weather_archive_jena_0bd4ce52.csv_b5,2026-05-03T05:43:00.822106+00:00
1446,7,5,2,0.1135151155898044,0.1272475795297372,0.010588100941765525,0,0.6157873937956927,0.0013831258644536654,0,0,0.0,0.0,-4.009092605319427,54.63868049608173,0.0,0,ADSK_data.csv_b1,2026-05-03T05:43:00.684003+00:00
105222,7,5,2,0.05924888059802812,0.060424626028777254,0.000956660093833712,0,0.19256972333325187,0.003744464085457414,0,0,0.2976611527199434,0.43270845712137973,3.2765621261868683,48.05168131385055,0.0,0,prices.csv_b6,2026-05-03T05:42:48.663716+00:00
108116,11,1,10,0.4545471362408726,1.0,0.49792806258714245,5,0.2501715329326414,9.249324799289653e-6,5,2,2.357700252493093,22.935140561171536,0.11503604516842567,-1.5104225503011097,0.0,0,spain.csv_b50,2026-05-03T05:43:44.408777+00:00
100000,11,6,5,0.08192272727272727,0.08305,0.0004974496942878825,0,0.3350345454545455,0.00002,0,0,0.0,0.0,1.1574765954562063,29.175879713331998,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b29,2026-05-03T05:43:05.643671+00:00
119906,11,6,5,0.0,0.0,0.0,0,0.14220609174156118,8.339866228545694e-6,5,0,0.0,0.0,4.7353316250452435,294.2084849557113,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b23,2026-05-03T05:43:05.643671+00:00
121494,1,0,1,0.1423197853391937,0.1423197853391937,0.0,0,0.6971043837555764,0.6971043837555764,0,0,99.11459920029866,99.11459920029866,0.0,0.0,0.1423197853391937,0,online_retail_II_2009_2010.csv_b4,2026-05-03T05:43:04.619896+00:00
100000,11,3,8,0.4546718181818182,1.0,0.49781439105569136,5,0.27171545454545454,0.00001,5,1,2.9788472836603366,23.290526063660636,0.4550709233830106,0.40496048468105056,0.0,1,spain.csv_b24,2026-05-03T05:43:44.408777+00:00
100000,11,6,5,0.10379909090909091,0.10842,0.0037600615433683216,0,0.07678636363636364,0.00002,0,0,0.0,0.0,5.2539923948644445,212.0562541780025,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b2,2026-05-03T05:43:05.643671+00:00
117449,11,4,7,0.3677696857204559,1.0,0.47808968799525475,4,0.21982307214195096,8.514333881088813e-6,4,1,8.681305508683478,34.36614361365837,1.8702392289981231,16.34144718765975,0.0,0,france.csv_b33,2026-05-03T05:42:49.598536+00:00
1498,7,5,2,0.0,0.0,0.0,0,0.5100133511348465,0.0006675567423230974,1,0,0.0,0.0,1.1087697840623845,10.31507932652944,0.0,0,PFE_data.csv_b1,2026-05-03T05:43:03.819858+00:00
100000,11,3,8,0.4556272727272727,1.0,0.4969528312917893,5,0.25175909090909093,0.00001,5,2,3.4196518109556098,26.861369173291735,-0.27086944301652105,-1.418239127063752,0.0,1,spain.csv_b5,2026-05-03T05:43:44.408777+00:00
1465,7,5,2,0.08522671867381766,0.10102389078498293,0.007631008306782582,0,0.547342759629449,0.0013651877133105802,0,0,0.0,0.0,1.872002678455631,9.015943251393562,0.0,0,CDNS_data.csv_b1,2026-05-03T05:43:04.589750+00:00
1259,7,5,2,0.059571088165210485,0.06910246227164417,0.005821289158461665,0,0.7069102462271645,0.0015885623510722795,0,0,0.0,0.0,0.6453551488639635,8.176020215902756,0.0,0,ACN_data.csv_b1,2026-05-03T05:44:06.608542+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.21745727272727275,0.00001,5,0,0.0,0.0,1.7594727140118742,40.37645112017065,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b21,2026-05-03T05:43:05.643671+00:00
100000,11,3,8,0.4550854545454545,1.0,0.4974393341972582,5,0.2591509090909091,0.00001,5,2,2.6826812811003102,20.967551217912174,-0.18917053408939508,17.98879974996403,0.0,0,spain.csv_b47,2026-05-03T05:43:44.408777+00:00
1259,7,3,4,0.06751389992057188,0.07625099285146943,0.006858995238718899,0,0.7415182117326677,0.0015885623510722795,0,0,0.09772713349043108,0.27416927259461626,-2.405820214825386,25.329386919570265,0.0,0,ESS_data.csv_b1,2026-05-03T05:44:07.672053+00:00
100000,11,6,5,0.0,0.0,0.0,0,0.39245545454545444,0.00001,5,0,0.0,0.0,2.4326688535203194,27.634170292759155,0.0,1,kaggle_bitcoin_historical_data_736cb3.csv_b37,2026-05-03T05:43:05.643671+00:00
109689,11,6,5,0.0,0.0,0.0,0,0.46583439625586043,9.116684444201333e-6,5,0,0.0,0.0,1.7955038917360862,53.8158751114042,0.0,0,kaggle_bitcoin_historical_data_736cb3.csv_b48,2026-05-03T05:43:05.643671+00:00
100000,11,2,9,0.400959090909091,1.0,0.45777105920386457,4,0.28768,0.00001,4,2,8.310271838360588,51.687121907596214,3.0862656884802595,7.700526543441503,0.0,1,portugal.csv_b36,2026-05-03T05:43:59.520576+00:00
100000,11,4,7,0.3721,1.0,0.4753587257869768,4,0.2653572727272728,0.00001,4,0,10.632705038330561,39.33462074606872,6.573845808858501,244.60914174844666,0.0,1,france.csv_b36,2026-05-03T05:42:49.598536+00:00
100000,11,1,10,0.45556363636363634,1.0,0.4970096894477598,5,0.25176,0.00001,5,2,2.7601979368393685,26.861369173291735,-3.8398866808939043,12.746201072629688,0.0,0,spain.csv_b5,2026-05-03T05:43:44.408777+00:00
10000,10,9,1,0.0,0.0,0.0,0,0.90004,0.0004,0,0,1.515255515551555,1.515255515551555,-0.000844693680133666,-1.1971446486750206,0.0,1,farmer_advisor_dataset.csv_b1,2026-05-03T05:43:04.309630+00:00
